business_id,negative_review_count,neutral_review_count,positive_review_count
p9JD02WiV5uzVNITH2qvpw,8.0,1.0,1.0
p9UMu6H_C2kf3yi3gwyeRg,46.0,1.0,37.0
p9v9Sl2g_ibaajWvO0NjkQ,328.0,33.0,205.0
pAvGcgYhnU1RjnV-xy5SmQ,26.0,4.0,13.0
pB9ZZGJaApSw2PMcOTc8og,178.0,20.0,170.0
pBFewLcdLnf1XwPTE4jtyQ,207.0,18.0,141.0
pBartPeLXbTAxoOOqp7HZg,22.0,2.0,13.0
pBoWsom3mZFYo9EucIWRDg,92.0,10.0,85.0
pBwOqgpkaDmFUDYX8cbnNQ,79.0,8.0,114.0
pCFazBS7GS62fOf08NaUUw,2.0,0.0,2.0
pCRIaPe7ZmyV23xPXTwnEA,3.0,0.0,3.0
pCWg4B0R5gauQR4SJ9VDmw,161.0,17.0,95.0
pCaQATG8E0Fw8RGHLU33Uw,10.0,1.0,1.0
pCktHkZpZ96TJPbXdl7uAw,2.0,1.0,0.0
pD0fh3uTKitXvwKWxqBOKg,31.0,2.0,18.0
pD9P35iYuBA0e3pSD5imWw,54.0,5.0,27.0
pDewiJY6KCcZgLxxgxg13Q,265.0,32.0,203.0
pDwpui_M8LZ5I6DaXUDVmg,35.0,1.0,9.0
pEAK3gldYMwpuJfdn8y2Ew,88.0,9.0,81.0
pEFO_hU3DNA61XnIpVGkJQ,65.0,8.0,20.0
pEKjzT2jcUhAplOg0Ahyyg,57.0,5.0,27.0
pF53YGjVeuAB-OtpVGtAgQ,34.0,2.0,10.0
pFA2l8MG7hFTmwc6zjDgtA,63.0,5.0,8.0
pFc8lUoe8p30_QHm7dX4rg,8.0,4.0,1.0
pGqIAjF_Ss2-yGznqg03_w,30.0,2.0,27.0
pHPEA7D2FsffRkvIRk8DWQ,44.0,2.0,11.0
pHQHFMBOPFtJwSEPrgvpYQ,9.0,1.0,1.0
pHd7QUYFmIt4E4irprwbuw,83.0,9.0,42.0
pHpU8lnnxMuPWRHOysuMIQ,373.0,22.0,345.0
pHq_hlWqlB0QKexF7kO2mg,4.0,0.0,0.0
pIeCFuUn7NWay1Ti0JzHtw,14.0,2.0,6.0
pIm7qrmzWsV5oS-PN-xqnQ,19.0,0.0,16.0
pImcSPg5tEkuvqHF7JnpoQ,52.0,4.0,36.0
pJ-yaAEhNAD9EeeIuNYf-g,16.0,0.0,10.0
pJdPcHkqtaLF47pS0LxdYQ,65.0,6.0,47.0
pJnN5PxqFPGZW2pJWkQtzA,68.0,7.0,25.0
pKKnL4g3R8tVFQRidfZ-2Q,9.0,1.0,4.0
pKiSzUlBBRNEdTML24piXA,144.0,11.0,74.0
pM1XQqVX-oudcm4nnvvQfA,11.0,1.0,4.0
pMC5ct22Jvyxi14ikiq0xw,29.0,3.0,7.0
pNSHrFBlwWgTY9es9sdEWA,6.0,0.0,3.0
pNp1FK8JqW8ZMA26YJGXYA,93.0,11.0,48.0
pO9tcGCSC_skgdqVz9_Qsw,19.0,1.0,6.0
pODquGPiGwP4-RoY7f4xtA,15.0,3.0,9.0
pOJMqoyWtOVxtjB_dakVzw,2.0,0.0,3.0
pONAh36UidKWp0jU7ecwgw,23.0,4.0,18.0
pOtdsa2yiFeNs4VdoAGGqA,33.0,4.0,12.0
pPNcs_59jNiQSs0Yq13bGw,99.0,9.0,37.0
pPOENKpvVc_3zSjEhfqCWw,3.0,0.0,1.0
pQSn1vvdiZ3oumWjE1XUKQ,170.0,12.0,103.0
pRVZcwZ-6uhfqRjZyTdCqg,104.0,8.0,42.0
pRWTB7aBItn67TxqwnF01A,3.0,1.0,0.0
pRXgWOIiQPEbosMrylsdLA,25.0,6.0,11.0
pRitNmkahcveSE9XsoEdMw,10.0,1.0,4.0
pSQFynH1VxkfSmehRXlZWw,1566.0,147.0,607.0
pSagLcjHTcVvcIQC7TkSnA,13.0,1.0,10.0
pShTQXGREXpq5RgvYGcFww,18.0,3.0,7.0
pT6TCNUSRdswUZ8wQ5JEpA,3.0,0.0,0.0
pTCyou_1EKkm1MUeejFLag,19.0,4.0,26.0
pTZ4u-sEQr-yHq2Cl4EMEw,206.0,25.0,143.0
pTr0UQn7oWW4wxF6qPEXdw,3.0,0.0,5.0
pV0eHAVd-guPjogXLnJ_Sg,53.0,2.0,32.0
pVJ1g_-Pbc4LkjMUUaLADw,3.0,1.0,0.0
pVcaSUJ0IcHvwKwETawT5A,9.0,2.0,11.0
pWAMkYw-bE5hcVaMGvr2Xg,16.0,0.0,0.0
pWqtTbQsXMBevsKbyNgPcQ,29.0,2.0,2.0
pX7ftE5CySOa-5cpuJl_ZA,36.0,1.0,46.0
pY3iKymBYYfdM_ijlylpgQ,2.0,1.0,2.0
pYMVEUmjK4tkKr1wn0ne3A,44.0,4.0,8.0
pYMvH35_h47NnNTqjav56A,23.0,5.0,15.0
pYZnKIv0z-UxrpgBjp_z1w,115.0,12.0,69.0
pYqP8GnTG8oxj4G2cxx7xQ,2.0,0.0,1.0
pZb0fDbnSaZtyxrUHtbLSQ,3.0,1.0,0.0
p_-fGCrpUQZXSO6sGAs6Tg,27.0,2.0,17.0
p_22wrx3GmAzlbrGA6LyYg,46.0,8.0,35.0
p_UGjjNbL6Sa591C54kCmA,10.0,2.0,0.0
p_V8gH43zZx0Gh_EA__hdg,30.0,3.0,15.0
p_uGLv1QXHBrwya6meztxw,54.0,4.0,41.0
pa-C-Vsk9ntuXBGjTr0tBQ,113.0,10.0,58.0
pajul2jeKg4tDBffmnNEDA,3.0,1.0,1.0
pbIWelv-9YJEpQ7LxE0FOw,78.0,4.0,26.0
pbSFMktF1XLd0LX_wIiRLw,5.0,3.0,0.0
pbUsYtULpwmhZXlzeTfcww,20.0,3.0,23.0
pbZ2N1b7qxmzEWXtyZrk0Q,35.0,0.0,8.0
pcreu_9klIorF3DTguh1Rg,8.0,1.0,2.0
pd0v6sOqpLhFJ7mkpIaixw,68.0,4.0,36.0
pdF7iJgA4ViACgA4t1OymQ,28.0,2.0,8.0
pdWnWH3SnjTTkRZx0y2wSw,10.0,0.0,0.0
pdr6U7qSa9jIivVy_glF-w,86.0,4.0,13.0
pdx_SEbQBfpWqLZbk-lZnQ,130.0,12.0,52.0
pdy6EAcJvZks1hKogxOj6Q,92.0,10.0,58.0
peH054eonSBTLLC5aFOQ0g,369.0,33.0,125.0
pehIhPluVUAOuOdML6rFRA,22.0,2.0,1.0
pg_FjA7bX8KC276ZbX0eKg,7.0,0.0,2.0
pgpnvPd3mWxI0O9WYUeLnA,59.0,11.0,40.0
phSN-p8XPJVzrnEVK2r0dQ,8.0,0.0,4.0
phslBiJbYRg0xxXUkk1baQ,21.0,3.0,3.0
piHJq_NDrOh5SYk3AyQVOg,170.0,17.0,95.0
piwrorOBUYQ0n0rNI0OKsw,74.0,9.0,69.0
pj6YwzJ6vkYLo_Mc12Hqdw,19.0,1.0,4.0
pjpUOlJLlkIxBZ5BquA2PA,344.0,38.0,310.0
pjtqvDEZgadrb37NV4gqzg,27.0,5.0,9.0
pk8WK6rThM5mDmcILGRh9g,41.0,2.0,12.0
pkEYhukWbbnvfhcx5B_qmg,102.0,2.0,34.0
pkbOPDLs8HJfydttXRhPDQ,4.0,0.0,0.0
pl0KAXaQbYN6B2CV_Y3vnw,34.0,7.0,21.0
plWuv4gda7m0KlqCNhrb4w,622.0,65.0,421.0
plnZTiH4rmzsjuALAzouNw,5.0,0.0,1.0
pmjwA8fI0scEBA7HRtbI3w,31.0,4.0,12.0
pmpJS5skJj14y5brPPI2ew,4.0,0.0,2.0
pmwqeV4NKXCR_Xv0TE1Kcw,10.0,0.0,4.0
pn6Vfbs55uFQ5QYOXwUzow,18.0,2.0,7.0
pnYsk9eW1FMxqWQWLdDZeA,2.0,0.0,3.0
pneBBrIzd3SCbbglYRTBZA,3.0,0.0,0.0
pnh86QLP4XpUiSkYRMkR-w,16.0,4.0,30.0
poOnGeQlHEnWRAH9t_0KMg,34.0,5.0,40.0
poSV39UqEg-gpESXafS9-g,205.0,24.0,122.0
poX-2lODvtmkR6pve8FXFA,118.0,18.0,37.0
poslVllAL3wvn6PdNYU5dQ,22.0,1.0,6.0
ppXIA5UKdFV8sLWQLf-zUQ,1.0,0.0,2.0
ppwYJPfE0tpSJA9X8l54cQ,39.0,1.0,30.0
pr2nYg8i4mjW6J2fM-Y5dA,28.0,3.0,12.0
pr4ZaLR1Zxi7InMCPYMm-A,39.0,2.0,14.0
pr5VhK9vBbEIDN2_SIaVVw,12.0,0.0,2.0
prFx0Kg92PfPkoU8OY4KxA,54.0,8.0,74.0
prcrTVScKNTfSu0wcle0DA,47.0,4.0,21.0
prdA1r8XP03oD-PYvZJ5AA,191.0,16.0,33.0
prh-RlduJU3z3ynA5lU3Wg,276.0,33.0,166.0
prrnJEMpCh1cSxrQJBYy7g,10.0,0.0,3.0
ps5YBzrOXVWwtZdj29_KzA,100.0,4.0,23.0
ps7N38HdTeqRnWxNYcaYWw,27.0,2.0,18.0
ps8lgiZlaV3pir3T0qVOyg,3.0,0.0,2.0
psGo0e_HYSQrytkPFVE6Ng,42.0,2.0,18.0
pshiKbFYbE2P5dkXa0FVgg,60.0,4.0,30.0
pt4YdbpVeU6P7j8g_Bvsmw,17.0,3.0,10.0
pt7p4klGicvPZe04mhhVGQ,53.0,7.0,48.0
ptUbbnxWgfgO9-0dFDnWmA,10.0,1.0,2.0
ptWNY_h088kmKhsL-gaOEg,85.0,3.0,49.0
ptaEu7aKv1ThePlTk6fyAA,8.0,2.0,4.0
ptnjh4Ni6nnAKrd3a8grBw,14.0,0.0,4.0
pu7maVMRHbIUv2x3B_xMHQ,120.0,10.0,43.0
puPY7gVy7RCz8bK1zkzdoQ,68.0,2.0,69.0
puQ2WGO0L2KvKqNQCJYZRw,86.0,9.0,76.0
pugciBzSCFqa_vn-X5pcEQ,84.0,13.0,97.0
pup46G8qFBG8695RtbQNwA,241.0,18.0,78.0
pvjPOBfYF2QbkqNY3xHC-A,52.0,5.0,25.0
pvpS3RkO8Qsl759-Xz7YZg,122.0,7.0,56.0
pw-NzXGzwYkRfL6n2zk5IQ,4.0,0.0,0.0
pw9ErdIO1t7CWLrZwNP1fw,16.0,3.0,16.0
pwablDuLsQOdpHAEcNFtww,267.0,32.0,197.0
pwbgU5lhfTg6ZasbJnRsuA,48.0,4.0,37.0
pwcxRdU_8xUVfhKlXsDHyg,10.0,2.0,8.0
px5RbIZm3rxRzi-g2f83KQ,29.0,0.0,5.0
pxRy9F0HwN7zJ7J89AwUpQ,83.0,4.0,42.0
pxex7bDovzCSHJKTu_hPJg,2.0,0.0,1.0
pxpLVCInGwLClbnwJwxInw,22.0,8.0,26.0
pxqP6-_odivOQCVFnuAEyQ,5.0,0.0,5.0
pxr0E_5jIdz1VT0kPduo-w,11.0,0.0,3.0
pxuklyPyDzYNxDndthhVew,10.0,1.0,3.0
pxv5jBUOgsg6Rf6Z88e4mg,202.0,22.0,177.0
pyLRE5ESUbUyQu6tqlrW3A,8.0,0.0,4.0
pyOHNzoMBJjZyihZPWYtFA,32.0,6.0,13.0
pyeoyouJWxxcwzfugfessQ,215.0,19.0,173.0
pzyJ8TcADdx5tUIpCP7agA,1.0,1.0,1.0
q-3Q3t3RS4qiW51fDIEvyQ,75.0,12.0,26.0
q-9wprAg0B4_5o2ZWeR20g,3.0,0.0,4.0
q-QMaTNJOC5xoLQF2QBdVw,4.0,0.0,2.0
q-YQIvBSNZxYJl1xuB0H_w,27.0,2.0,29.0
q-pjLY1R98QTUZY2pbbsxw,27.0,2.0,22.0
q0hyzge6l3CML1GNAlaFCw,80.0,5.0,17.0
q0n882G2DVBD8DMH8NOaVQ,52.0,6.0,34.0
q1R2R9i3TkH94x-CwP-l4w,80.0,7.0,36.0
q1XE5JqNgN1InjwbQRje_A,19.0,1.0,3.0
q1g2AKrd6fTKeylQ1yZwIw,11.0,3.0,9.0
q2J02EuoM_UXdHe5k9_J0g,41.0,3.0,50.0
q2PUogtjncgsNn-pLzw5HQ,26.0,0.0,3.0
q2WTpKRmii5lhJdAv4Nxsg,17.0,0.0,4.0
q3P5fMndhQaDC9AFPaDI_A,92.0,11.0,40.0
q3SkoaIMOt0NrRDfzVnC0Q,55.0,4.0,24.0
q3TNTTKnZfJ6CSJAoMgiMw,41.0,3.0,26.0
q4TSv7LWvUYTuZxy3-Tu4Q,101.0,14.0,90.0
q4U-WZ4A1I_vmDIp9Uq-9w,25.0,2.0,7.0
q4eeqVYRrO--vFFr3pBuNw,24.0,1.0,4.0
q4i-kcryM2X8VXWQcGbiSw,44.0,4.0,36.0
q6DddOoOR2A1_-M2g2PGqA,20.0,1.0,1.0
q6igRYs2UTO-4nTwlttrAQ,84.0,2.0,21.0
q6xbgvr921AQswzVQ3QA-w,33.0,2.0,13.0
q7LTZeYP71cY15_ff4puqw,3.0,0.0,4.0
q7T-qCW0WLemnnLt88OuWQ,5.0,1.0,0.0
q7hj_aAKlGXTOZpH40RPjQ,8.0,0.0,1.0
q7zN2YFdNvi5mtg3uJ7tLg,79.0,5.0,17.0
q8KTU7SHEPOG5CrTz_5GEA,2.0,0.0,1.0
q9GRVuEPoFhvA3NoscW0ow,9.0,1.0,0.0
qAbXHsddBhmfQFegGiV7Dg,127.0,13.0,79.0
qArjNgZbqgosg5zpguhrgg,10.0,2.0,4.0
qB15WElGAlI_eGWjn0kT2w,22.0,2.0,1.0
qB8wP4fgAiCZaA9Ctun_XQ,4.0,1.0,4.0
qBRlDFifJORikBqTWkt5DA,9.0,0.0,5.0
qBXfNxSpo2_8cP_WHQRvOg,99.0,10.0,42.0
qC0Di2wDeUBMSMbz6fdYBw,96.0,5.0,40.0
qCiUfpgds55QqYduavptJA,11.0,1.0,0.0
qDOmZGSjF22RaaUYnePZWg,28.0,2.0,9.0
qDbVUkKMLtRqSDcKgLTx1A,45.0,3.0,33.0
qDytVoviN3cymXvJShqGWQ,37.0,7.0,32.0
qEP4pUOMWr3rMTP38QSX2g,1.0,2.0,4.0
qEhTuDSCCMdI8Jj6sD6rRQ,100.0,10.0,57.0
qFo9G2zdvLbgH8whxty36g,338.0,24.0,126.0
qFqueIKCVF5PlXmjl1YY9Q,200.0,25.0,191.0
qGF2xP9B2-58g_MAb9146A,8.0,2.0,0.0
qGK-qRgJ0Hzz6z20BSFFAA,8.0,1.0,2.0
qGf1wupj-UwG15fzQ7b-SA,129.0,10.0,36.0
qGqMAC1r7fStx1qJkFsyOQ,3.0,0.0,0.0
qH-EsuOC3k8ZZVBDuybEYQ,5.0,0.0,1.0
qH-Oqr_qZYPSCSrM6QwMOg,9.0,1.0,2.0
qHBAbWoKBl1fst2nZ-jIkA,8.0,0.0,6.0
qHMIOGR1TXMve10EdbRD9A,56.0,5.0,19.0
qIbXdUmyiKsSAnsTuIe_1A,5.0,2.0,2.0
qIxHjX88MmHbh0ASNqqoJA,106.0,6.0,53.0
qJLMG55i5yVOIBgktZK5uA,66.0,3.0,30.0
qJf61TR4Jq9Xph5RiXPS9A,182.0,18.0,112.0
qJl8r3R7xqecjNcUkcteRQ,3.0,1.0,0.0
qKMi-ibwkFGxck4iNf_xmg,3.0,1.0,2.0
qKS7YV76te6olKnA_aMPTg,298.0,30.0,204.0
qL1YWy7auU6K7H68WQxNqw,10.0,1.0,0.0
qL7oHKdDd4eM2NIE4SFYAg,76.0,5.0,63.0
qLnFX5tyX6PUT9uW8z9t0g,11.0,0.0,1.0
qLvvqnjr7UP5-0wCOubDSg,7.0,0.0,2.0
qMJCVx6-ZYvZQHlfrZ_cug,22.0,1.0,30.0
qMJyOW1FdPOf8sli8DIq_A,121.0,11.0,60.0
qNDqXNl38BYYn2JWcXw4OQ,70.0,2.0,31.0
qO6CWdRFfbOqDJ2UOulpaA,83.0,4.0,27.0
qO_nFskODvrG9O8SNdUY7g,251.0,21.0,139.0
qOd7QUh-sIB7zN7RbP1-qw,120.0,8.0,45.0
qOuyItOatd-TF5kzhUlA9g,6.0,1.0,5.0
qPz-Uq6CTp6pq8LtmpIe3Q,7.0,1.0,1.0
qQCsLGMncJp1xWUGnOKCQA,392.0,43.0,288.0
qQP2bCj8H8ddp9QG-zRZ-w,119.0,7.0,27.0
qRAtdHUPhNda2p4l9e5S5Q,56.0,5.0,34.0
qRHwb1SDhewRJlWD-4C66Q,4.0,0.0,0.0
qRUEQowj9yuV-HFwm9wZXw,130.0,8.0,50.0
qRayy6GSsolpMwqX5VBaIg,17.0,1.0,11.0
qRqd8bXyAhjYAxisl5e8UQ,54.0,2.0,11.0
qSjdn2hHYRoqllE5HkWRYg,1.0,1.0,4.0
qSkTU59kY9VB_RKTtfe2Fw,40.0,2.0,24.0
qTlgr9L8Qse5l7Hn4csQgQ,20.0,1.0,5.0
qU4wrOVqDfddr9PP_ssmUA,92.0,15.0,55.0
qU90yUXPYMyrzgZ702btOA,72.0,3.0,40.0
qUPUCcBbn-ugXFSItXLmGw,106.0,13.0,86.0
qUxkVp9PInnds_UruVPiog,6.0,1.0,3.0
qVQGfHphxolps16v6g5X-g,48.0,6.0,18.0
qVpfhkHMvF9Rlwe9dqPlBg,1.0,0.0,2.0
qVtPl0PtlynFEKz8Qa3RcQ,18.0,0.0,8.0
qW7lM3Jo0_Ctz3X0KYNtCQ,14.0,2.0,3.0
qWJ447hXHCl1K4nVEX-ZKQ,4.0,0.0,3.0
qXKGW5hvNMRVb3J0Z3cSRw,12.0,4.0,11.0
qXoVYptJRQg6Jt7NLvGv-A,151.0,23.0,145.0
qYGJCgG24rQlNwWkFFZ3og,6.0,0.0,3.0
qYLwo_aPRRD9t2DkLgD9Mw,45.0,3.0,29.0
qYNl7Qh-YetWdMQTzX-jZA,34.0,6.0,7.0
qZsRkYjSti2NibyFVU0P8A,33.0,5.0,12.0
q_B7QQi1FzmT4Axw6ZrnJA,6.0,0.0,3.0
q__NSE0cc3bGARv_BUkHYg,9.0,1.0,3.0
q_xY-2SYi-RJ38zJy36GUA,76.0,6.0,30.0
qaPSbg690KaX5av6xsSV4Q,82.0,5.0,50.0
qablZKWgueQ4UF_QRT46mA,33.0,2.0,7.0
qbZ0Hjp-lUMtkGS_R1UnpQ,12.0,0.0,2.0
qc0-ZTqDx4plSIxV2k8UaQ,35.0,2.0,28.0
qcA3kc_oJwc7suTl0i6atw,6.0,0.0,4.0
qcDMMcAYuGRT5iyic1pIbw,21.0,0.0,1.0
qcZvV6eWhOJ97LtArnk7SQ,44.0,6.0,22.0
qdHFUvFhZjvNie3cZiJb9w,311.0,34.0,237.0
qdUCIK49pCS7BfDEClpdhQ,33.0,2.0,0.0
qdd1DHfeKHE72_djJxCJdQ,196.0,25.0,87.0
qdtfcYMROGZVvYcE9F23yg,81.0,8.0,31.0
qeQDbldV5n-wUu9zflp01w,8.0,1.0,10.0
qfIAAcCAyB-CHbuue5UWpA,18.0,3.0,2.0
qfr7bHu1-VXUTQWXoSMf9g,80.0,5.0,23.0
qgAZPDQStZP_Y5XTiQ6UqA,336.0,42.0,300.0
qgHx71_UAWHRySTPMaAJqw,56.0,9.0,32.0
qgixm44W9chBRmjHif278g,45.0,7.0,31.0
qgrHmYCDo6OxNNF-hKGJRQ,5.0,1.0,0.0
qh9_lLcWLQlPODzeGObRMg,28.0,2.0,9.0
qhH96bvvVKUZhZUMrzGaYw,15.0,0.0,0.0
qhb0kYDqKxQaMqD0iec_Zg,4.0,1.0,1.0
qhkfJbMCFE7bgKDM-J6bmA,39.0,2.0,24.0
qiKUvyHkDNmmJkzo-BIaIA,56.0,4.0,22.0
qiR7S83_7Du_XQyj_U0zWw,52.0,2.0,16.0
qisbqK1wxuwp6GumMrwB2Q,119.0,15.0,148.0
qjO0FtFXalKSVZLVq-XewQ,60.0,2.0,24.0
qjcxNsGEcFn8Eh4IPjURoQ,18.0,1.0,2.0
qjqaRKX7dXqWcKNH1RxLZg,10.0,0.0,3.0
qjuxlHtv_woIw9zPVWri5A,48.0,4.0,34.0
qk0UvAT-0djATrPd6RlZ8g,13.0,1.0,2.0
qlyYPDt9xk03K-MGd95puw,29.0,10.0,6.0
qm7diuwiwwCWdL5V9s9hsA,68.0,4.0,38.0
qmQ-uxZm5_pi4CvQHQCLeg,11.0,1.0,11.0
qms2KpC7A0KM3DxGqXWzaQ,35.0,4.0,42.0
qnn9E-e9orYf_wK37yLTYw,301.0,25.0,213.0
qnql60YyttH_nMfufiHHtw,59.0,4.0,11.0
qo4dzAKiwdN44wjexJWH4g,41.0,1.0,18.0
qpARa33W5bzzn-M7xBbotA,38.0,11.0,18.0
qpBfYbkPmXIFWVQ7pLkQ_w,76.0,10.0,63.0
qpWi9P3DEG-aIwT74Gh8Dg,74.0,6.0,71.0
qpcZSHPLb8gTCI2T0XSYsA,243.0,21.0,149.0
qpq8KuMyPSwraUFfRVOMQg,21.0,0.0,2.0
qq1ux1zmCEmFfUOq538j8g,15.0,2.0,15.0
qq2k2tohpim0gStdb9vCBw,22.0,3.0,23.0
qqW-vXEPKjP-IDr4A9X0Mw,30.0,4.0,13.0
qqshh0dUkkqt-07s5iydjg,26.0,1.0,6.0
qraqnnpchUfx-vMiTfgcNw,100.0,5.0,74.0
quBpp-CIt-XWF_4rIsM_jQ,21.0,3.0,20.0
qutQLFutEyHy440jpADnxA,166.0,14.0,54.0
qv41uNpcTUIwePP4H8zyEg,9.0,0.0,7.0
qvBkj8tcLwv2QMF9jhH12A,123.0,7.0,61.0
qvQ-i1HgSloSJLkGnXsfhw,153.0,7.0,84.0
qvQHHfRpzwGjpyvk51NKig,6.0,0.0,3.0
qvgH65kVn42Ulf_tJBnZdA,11.0,0.0,2.0
qwt9fL28iSpaWyF5pgNd8w,29.0,2.0,1.0
qx4_jnt86x-GQxppdT7YgA,8.0,2.0,11.0
qx6WhZ42eDKmBchZDax4dQ,553.0,55.0,368.0
qxDe7yciDZxImUZCKLkYIw,31.0,3.0,11.0
qxKL48g2Hy8K0Rx_gUC7_A,5.0,0.0,6.0
qxNKPJfuklMxwPbkHLHeWQ,239.0,23.0,179.0
qxVcSWGKyH3HkkHV8NinDA,292.0,20.0,148.0
qy2uJwO1D8pT96SwGY3ubg,11.0,0.0,4.0
qyOALwyMLbXKSt38glZ7yg,115.0,14.0,40.0
qyTrdB-Fvn8sUZpZ5PsQjA,13.0,0.0,2.0
qyXWR6qZJ9eLVJW2s3_CVw,133.0,10.0,34.0
qzPTUBluPVzpWTqqTLGwjQ,119.0,13.0,30.0
qzh8srlptSOl2LaGWn3hDQ,2.0,0.0,1.0
r-1gEc8Xvojo770CaS2gUw,9.0,0.0,0.0
r-5yS142bmcF2yy9xD3yKg,18.0,2.0,4.0
r0byBoB7y_IH8uicEvyCqQ,3.0,0.0,2.0
r0rtl4OsZy-F099jeO_DKA,33.0,1.0,6.0
r3jVxgGPdjZd1II19dSbBg,23.0,1.0,14.0
r3pcA3Ux25v6RhbeoZWHRA,44.0,5.0,30.0
r4HkiC71nB9k8Fe8zIORFQ,105.0,6.0,66.0
r4ZXc4HYIiTyTp2E6BV7WA,12.0,0.0,1.0
r5PLDU-4mSbde5XekTXSCA,790.0,82.0,449.0
r64n5_4dwTJ-qHZJgJGz1w,35.0,4.0,43.0
r69MorklzaPdxGySgNA19g,61.0,2.0,14.0
r6apfvgfl9lCFEjpnXnnxg,88.0,7.0,48.0
r6cTbsmg4MhdHJnKWwefVw,129.0,15.0,87.0
r7OJ0-Mv84Wp9SRi3IC80Q,4.0,0.0,4.0
r7p-8e89IVunsNElJRjFBQ,2.0,0.0,4.0
r8764MtYyt8JhxMvrfM_xQ,192.0,19.0,118.0
r8hVqm9DeasZ0Bf2KMhbeg,266.0,32.0,150.0
r9274utz94-FsCFEUPNWag,15.0,1.0,8.0
r9J4uFdWhDgH8poy1KTdDg,35.0,4.0,4.0
r9TZlV61kT3rqq1gIUGuOg,56.0,5.0,12.0
r9x6Pvgh7SH7TInybHtl0A,35.0,1.0,7.0
rAxKaT0cCtOuUaSt0x8pQg,38.0,4.0,36.0
rBBAD_fHaYnqWC_APHO2SQ,54.0,5.0,14.0
rBQ-xYc0GFAV2hqYKTQe6w,96.0,3.0,31.0
rBTlmcEEQka-7cdU6ByrYg,27.0,0.0,10.0
rBov6r5SySep-XMYayAITQ,111.0,10.0,46.0
rBqek2924sBTjW1qE2ci2Q,42.0,3.0,23.0
rBxFYhMxq2bIA9FGKIfCrA,16.0,2.0,1.0
rC-1jxQaOmg2lJh5A__Xpw,3.0,1.0,3.0
rC3R1xtjJly5X1-aGeHD5g,4.0,1.0,0.0
rCD-XFLBhscylZdg1OkCSQ,46.0,3.0,28.0
rCJ6qFo_liwGPzbupkLhhQ,83.0,10.0,50.0
rCiHu1nHXc0dqymEvKqSfw,30.0,0.0,12.0
rCijkoXaqx3DwL-Qp_Vy7A,32.0,5.0,38.0
rCoAHVl3tXXAE_Kl4MVgWg,136.0,6.0,91.0
rDMptJYWtnMhpQu_rRXHng,15.0,1.0,0.0
rE7H1U_5JNUzAIOXqTKqzg,5.0,0.0,5.0
rEAFZFziiOWxSLsOLohccQ,55.0,2.0,45.0
rEozJ3U7VnUxdrNykFWhqA,34.0,1.0,13.0
rEsJ6tgn_zTMjs5AqMXwGQ,73.0,6.0,28.0
rEvnqL_h1W1DXdKoujmrgQ,21.0,1.0,7.0
rFeJgbnLxtcdqIpBdhpxtQ,9.0,0.0,4.0
rFts3K15URoBWEmtZW9Whg,68.0,0.0,31.0
rG0Ed9i2OuCzIUdvyzVbtQ,85.0,9.0,51.0
rGGAPMFcBf-Z4fotG_MlXQ,5.0,0.0,0.0
rGt76zQHjSaOuOrj31EO6Q,38.0,2.0,8.0
rGwnzfCUp23Q5lTkxqZqTg,9.0,0.0,4.0
rIRzDHgiPPivvjfySMeGtA,74.0,8.0,79.0
rIcEm0o8Xk413HWD4-f2QA,163.0,14.0,117.0
rIhu4bA2CmSicOSJmTpGug,91.0,9.0,50.0
rIv4K_LvVbPwC9tPO_fwYw,2.0,0.0,1.0
rIzfzSK7MWuixRbhLgN5Ww,41.0,0.0,7.0
rJdEbOWNfAELa0YETWf9Lg,169.0,6.0,106.0
rK0Sz8xlX-ni_u_K9CQq-g,18.0,0.0,20.0
rKBZdPOd-IkRykaeQ56Ngw,66.0,5.0,33.0
rL-hprXkcvfYSL9kWBFglQ,31.0,1.0,21.0
rLTa-PztQLafDf70aKrNOA,52.0,2.0,21.0
rLX33sjOL3n4g_VqLpJZWA,14.0,2.0,4.0
rMCKv9puuu2NkYISHnwyWg,58.0,9.0,29.0
rMOUs1ln684QPT5IIe-VHA,6.0,0.0,2.0
rMgD4N9Nd-KOTwCX1TJwVQ,14.0,0.0,24.0
rMtphJbzFYA3eLx-AT62vA,87.0,3.0,23.0
rN-YjZLZifa6lIfcaWrulA,18.0,0.0,5.0
rNKaormrHcdJhA_HDmUe6A,65.0,9.0,30.0
rNNVuA-xq1SVEQaLzrK4bw,59.0,3.0,15.0
rNqSjfRM09T-VOjRTAF66g,333.0,21.0,70.0
rNzfJ3rm6gqUnb0I_YfPcQ,12.0,0.0,7.0
rOJw9MYbjFEGedxOP7OAIA,19.0,1.0,14.0
rOKEgdzmhzT99Ob_OmPE0Q,169.0,13.0,64.0
rOVuZJfFVDI7rDjzkT-WNA,51.0,7.0,24.0
rOs43_IYn3STyx3UCmlfXQ,10.0,0.0,0.0
rPY4bukI1QdfJc-1OCAwLg,13.0,1.0,5.0
rPwuhhK1toCroMixhIe-VQ,29.0,0.0,21.0
rQtQbCcRPyoVR8-Qrti6pA,49.0,6.0,27.0
rRF6UfXeY5MV_OmXpRhDhQ,4.0,0.0,1.0
rRFu_5vz6peo2QvdGWg5aw,15.0,1.0,17.0
rRUMh9qvfW8wA6NUd5Yf8w,71.0,3.0,25.0
rSCevr5tQJTxPzMIq3n5Gw,11.0,1.0,2.0
