business_id,stars,star_count
gKqzpzg2MmINROrgWqalOg,4.0,13
gKqzpzg2MmINROrgWqalOg,5.0,6
gLIXqQDeNjW4CR7x58orrw,1.0,23
gLIXqQDeNjW4CR7x58orrw,2.0,16
gLIXqQDeNjW4CR7x58orrw,3.0,9
gLIXqQDeNjW4CR7x58orrw,4.0,7
gLIXqQDeNjW4CR7x58orrw,5.0,18
gLqFQmAPDX88Fu3ETbBadw,1.0,3
gLqFQmAPDX88Fu3ETbBadw,2.0,2
gLqFQmAPDX88Fu3ETbBadw,3.0,1
gLqFQmAPDX88Fu3ETbBadw,5.0,1
gMJRFH_zFh_UrQeU5KHvng,1.0,5
gMJRFH_zFh_UrQeU5KHvng,2.0,3
gMJRFH_zFh_UrQeU5KHvng,3.0,1
gMJRFH_zFh_UrQeU5KHvng,5.0,1
gMN6VKmu4E1EmlMYzz9A3w,1.0,12
gMN6VKmu4E1EmlMYzz9A3w,2.0,14
gMN6VKmu4E1EmlMYzz9A3w,3.0,20
gMN6VKmu4E1EmlMYzz9A3w,4.0,41
gMN6VKmu4E1EmlMYzz9A3w,5.0,105
gMWqOTN7MlPce2MyPwYeZg,1.0,6
gMWqOTN7MlPce2MyPwYeZg,4.0,1
gNJj1txs1vwCyFUbawbiJQ,1.0,14
gNJj1txs1vwCyFUbawbiJQ,2.0,5
gNJj1txs1vwCyFUbawbiJQ,4.0,2
gNJj1txs1vwCyFUbawbiJQ,5.0,6
gNXfe1et9eZ7ytIsQCHXog,1.0,23
gNXfe1et9eZ7ytIsQCHXog,2.0,28
gNXfe1et9eZ7ytIsQCHXog,3.0,19
gNXfe1et9eZ7ytIsQCHXog,4.0,49
gNXfe1et9eZ7ytIsQCHXog,5.0,95
gONNfEoNaRLNtgaAcxwsLQ,1.0,29
gONNfEoNaRLNtgaAcxwsLQ,2.0,12
gONNfEoNaRLNtgaAcxwsLQ,3.0,29
gONNfEoNaRLNtgaAcxwsLQ,4.0,60
gONNfEoNaRLNtgaAcxwsLQ,5.0,82
gOcq978lYnZaaRVGAqF69w,1.0,13
gOcq978lYnZaaRVGAqF69w,2.0,4
gOcq978lYnZaaRVGAqF69w,3.0,3
gOmzkwV69PmwuGK4Au4aDw,5.0,4
gOpOoZgrF2shRLCBBzO3Mw,1.0,9
gOpOoZgrF2shRLCBBzO3Mw,2.0,20
gOpOoZgrF2shRLCBBzO3Mw,3.0,22
gOpOoZgrF2shRLCBBzO3Mw,4.0,48
gOpOoZgrF2shRLCBBzO3Mw,5.0,143
gP3N1gZlgxBMVcrG1ZTP2g,1.0,10
gP3N1gZlgxBMVcrG1ZTP2g,2.0,2
gPTpHByLA8wgZTExRi3v_w,2.0,5
gPTpHByLA8wgZTExRi3v_w,3.0,6
gPTpHByLA8wgZTExRi3v_w,4.0,13
gPTpHByLA8wgZTExRi3v_w,5.0,5
gPa_C5oQRvoiwQU6DuWS8A,2.0,3
gPa_C5oQRvoiwQU6DuWS8A,3.0,2
gPa_C5oQRvoiwQU6DuWS8A,4.0,15
gPa_C5oQRvoiwQU6DuWS8A,5.0,23
gPc4tXMS_wt4g2yVUmco8w,1.0,2
gPc4tXMS_wt4g2yVUmco8w,2.0,6
gPc4tXMS_wt4g2yVUmco8w,3.0,14
gPc4tXMS_wt4g2yVUmco8w,4.0,19
gPc4tXMS_wt4g2yVUmco8w,5.0,39
gQDVBIPvUp-nV1qYz9NndQ,2.0,1
gQDVBIPvUp-nV1qYz9NndQ,3.0,2
gQDVBIPvUp-nV1qYz9NndQ,4.0,2
gQMAcDm8kv8ev7x2BshMwg,1.0,52
gQMAcDm8kv8ev7x2BshMwg,2.0,43
gQMAcDm8kv8ev7x2BshMwg,3.0,93
gQMAcDm8kv8ev7x2BshMwg,4.0,262
gQMAcDm8kv8ev7x2BshMwg,5.0,381
gQg_z_bqR9Lp9oLuv659YA,1.0,5
gQg_z_bqR9Lp9oLuv659YA,2.0,10
gQg_z_bqR9Lp9oLuv659YA,3.0,15
gQg_z_bqR9Lp9oLuv659YA,4.0,45
gQg_z_bqR9Lp9oLuv659YA,5.0,99
gQnCTgwNFHfB40c8NoGAlw,1.0,20
gQnCTgwNFHfB40c8NoGAlw,2.0,25
gQnCTgwNFHfB40c8NoGAlw,3.0,26
gQnCTgwNFHfB40c8NoGAlw,4.0,58
gQnCTgwNFHfB40c8NoGAlw,5.0,44
gRMYm-CeEdjXtaQcVo8vsw,1.0,25
gRMYm-CeEdjXtaQcVo8vsw,2.0,24
gRMYm-CeEdjXtaQcVo8vsw,3.0,20
gRMYm-CeEdjXtaQcVo8vsw,4.0,57
gRMYm-CeEdjXtaQcVo8vsw,5.0,118
gRsMPQ8T44cEg2jnvS3omg,1.0,6
gRsMPQ8T44cEg2jnvS3omg,2.0,7
gRsMPQ8T44cEg2jnvS3omg,3.0,15
gRsMPQ8T44cEg2jnvS3omg,4.0,37
gRsMPQ8T44cEg2jnvS3omg,5.0,90
gS95Lei8i0mXANdCz7Nhbg,1.0,7
gS95Lei8i0mXANdCz7Nhbg,2.0,2
gS95Lei8i0mXANdCz7Nhbg,3.0,3
gS95Lei8i0mXANdCz7Nhbg,4.0,9
gS95Lei8i0mXANdCz7Nhbg,5.0,29
gSPqD1DR3lzgoaifIhdF_w,1.0,75
gSPqD1DR3lzgoaifIhdF_w,2.0,61
gSPqD1DR3lzgoaifIhdF_w,3.0,105
gSPqD1DR3lzgoaifIhdF_w,4.0,171
gSPqD1DR3lzgoaifIhdF_w,5.0,209
gT4gngtGKYOW-jl5UIBahg,1.0,5
gT4gngtGKYOW-jl5UIBahg,2.0,5
gT4gngtGKYOW-jl5UIBahg,3.0,6
gT4gngtGKYOW-jl5UIBahg,4.0,8
gT4gngtGKYOW-jl5UIBahg,5.0,52
gTKeGz7nHb0Qz-6CrFs7jA,3.0,2
gTKeGz7nHb0Qz-6CrFs7jA,5.0,32
gThMTLhcvKbkvM-Xr_5boQ,1.0,3
gThMTLhcvKbkvM-Xr_5boQ,2.0,1
gThMTLhcvKbkvM-Xr_5boQ,3.0,1
gThMTLhcvKbkvM-Xr_5boQ,4.0,1
gThMTLhcvKbkvM-Xr_5boQ,5.0,1
gTp2D6nicDdWjKJH8EI-sA,2.0,3
gTp2D6nicDdWjKJH8EI-sA,4.0,8
gTp2D6nicDdWjKJH8EI-sA,5.0,1
gU7xFSbbu9KX4OSBhG9ElA,1.0,3
gU7xFSbbu9KX4OSBhG9ElA,2.0,2
gU7xFSbbu9KX4OSBhG9ElA,3.0,2
gU7xFSbbu9KX4OSBhG9ElA,4.0,9
gU7xFSbbu9KX4OSBhG9ElA,5.0,36
gU8H-yYJEByT7b8ZvHs16g,1.0,5
gU8H-yYJEByT7b8ZvHs16g,2.0,5
gU8H-yYJEByT7b8ZvHs16g,3.0,6
gU8H-yYJEByT7b8ZvHs16g,4.0,10
gU8H-yYJEByT7b8ZvHs16g,5.0,8
gUXrEXgInUBDaXLboTuZ_w,1.0,3
gUXrEXgInUBDaXLboTuZ_w,2.0,1
gUXrEXgInUBDaXLboTuZ_w,4.0,1
gUXrEXgInUBDaXLboTuZ_w,5.0,6
gUzIoYu0z3e0iwm4fRiD4A,1.0,4
gUzIoYu0z3e0iwm4fRiD4A,2.0,2
gUzIoYu0z3e0iwm4fRiD4A,3.0,1
gUzIoYu0z3e0iwm4fRiD4A,4.0,5
gUzIoYu0z3e0iwm4fRiD4A,5.0,20
gVLzkqIAHIWro_ZxkpjbFg,1.0,20
gVLzkqIAHIWro_ZxkpjbFg,2.0,23
gVLzkqIAHIWro_ZxkpjbFg,3.0,30
gVLzkqIAHIWro_ZxkpjbFg,4.0,51
gVLzkqIAHIWro_ZxkpjbFg,5.0,125
gVjq9ymV9o2y8ArYkC5DyQ,1.0,5
gVjq9ymV9o2y8ArYkC5DyQ,2.0,1
gVjq9ymV9o2y8ArYkC5DyQ,3.0,3
gVjq9ymV9o2y8ArYkC5DyQ,4.0,4
gVjq9ymV9o2y8ArYkC5DyQ,5.0,3
gVnd11BK1KLJyX2ckTv0ow,1.0,24
gVnd11BK1KLJyX2ckTv0ow,2.0,15
gVnd11BK1KLJyX2ckTv0ow,3.0,7
gVnd11BK1KLJyX2ckTv0ow,4.0,9
gVnd11BK1KLJyX2ckTv0ow,5.0,11
gWY94C5EgNClUOwqJXrBGg,1.0,6
gWY94C5EgNClUOwqJXrBGg,2.0,6
gWY94C5EgNClUOwqJXrBGg,3.0,5
gWY94C5EgNClUOwqJXrBGg,4.0,22
gWY94C5EgNClUOwqJXrBGg,5.0,25
gWYmQPDzg0me39A5AtlX0w,1.0,2
gWYmQPDzg0me39A5AtlX0w,2.0,2
gWYmQPDzg0me39A5AtlX0w,3.0,3
gWYmQPDzg0me39A5AtlX0w,4.0,1
gWYmQPDzg0me39A5AtlX0w,5.0,1
gXLiBVCHIqoPEw2CaP3QmQ,1.0,7
gXLiBVCHIqoPEw2CaP3QmQ,2.0,5
gXLiBVCHIqoPEw2CaP3QmQ,3.0,4
gXLiBVCHIqoPEw2CaP3QmQ,4.0,12
gXLiBVCHIqoPEw2CaP3QmQ,5.0,30
gXbDw-Rxq4feDnUWqlFDyQ,1.0,35
gXbDw-Rxq4feDnUWqlFDyQ,2.0,28
gXbDw-Rxq4feDnUWqlFDyQ,3.0,30
gXbDw-Rxq4feDnUWqlFDyQ,4.0,34
gXbDw-Rxq4feDnUWqlFDyQ,5.0,41
gXxM5e2x5UQkjmKt1mpkEA,1.0,3
gXxM5e2x5UQkjmKt1mpkEA,4.0,3
gXxM5e2x5UQkjmKt1mpkEA,5.0,2
gY5vlvTMshiqhGi0rkPc0Q,1.0,4
gY5vlvTMshiqhGi0rkPc0Q,3.0,1
gY5vlvTMshiqhGi0rkPc0Q,4.0,1
gYOkYTO2V5uqVMz_L_i45w,1.0,4
gYOkYTO2V5uqVMz_L_i45w,2.0,1
gYOkYTO2V5uqVMz_L_i45w,5.0,2
gYjRq8GabmkUggI1WwjCrw,1.0,15
gYjRq8GabmkUggI1WwjCrw,2.0,12
gYjRq8GabmkUggI1WwjCrw,3.0,8
gYjRq8GabmkUggI1WwjCrw,4.0,20
gYjRq8GabmkUggI1WwjCrw,5.0,16
gZDFzZor5yKbYuosvGa9oQ,1.0,5
gZDFzZor5yKbYuosvGa9oQ,2.0,5
gZDFzZor5yKbYuosvGa9oQ,3.0,7
gZDFzZor5yKbYuosvGa9oQ,4.0,19
gZDFzZor5yKbYuosvGa9oQ,5.0,42
gZGsReG0VeX4uKViHTB9EQ,1.0,20
gZGsReG0VeX4uKViHTB9EQ,2.0,15
gZGsReG0VeX4uKViHTB9EQ,3.0,23
gZGsReG0VeX4uKViHTB9EQ,4.0,62
gZGsReG0VeX4uKViHTB9EQ,5.0,183
gZYt10Kn-eHpo3n4lx3iBg,1.0,9
gZYt10Kn-eHpo3n4lx3iBg,2.0,7
gZYt10Kn-eHpo3n4lx3iBg,3.0,9
gZYt10Kn-eHpo3n4lx3iBg,4.0,15
gZYt10Kn-eHpo3n4lx3iBg,5.0,55
gZcph0QQElMcXR47W6N13g,1.0,16
gZcph0QQElMcXR47W6N13g,2.0,7
gZcph0QQElMcXR47W6N13g,3.0,15
gZcph0QQElMcXR47W6N13g,4.0,15
gZcph0QQElMcXR47W6N13g,5.0,23
g_5Vc87LzE40nfhFpMOrtA,1.0,4
g_5Vc87LzE40nfhFpMOrtA,3.0,1
g_5Vc87LzE40nfhFpMOrtA,4.0,1
g_5Vc87LzE40nfhFpMOrtA,5.0,8
g_6gQKZxj9HHbTa1OaUtnQ,1.0,5
g_6gQKZxj9HHbTa1OaUtnQ,2.0,2
g_6gQKZxj9HHbTa1OaUtnQ,3.0,9
g_6gQKZxj9HHbTa1OaUtnQ,4.0,33
g_6gQKZxj9HHbTa1OaUtnQ,5.0,58
g_x5lM7itVvWA9n34QVlFA,1.0,8
g_x5lM7itVvWA9n34QVlFA,2.0,3
g_x5lM7itVvWA9n34QVlFA,3.0,2
g_x5lM7itVvWA9n34QVlFA,4.0,16
g_x5lM7itVvWA9n34QVlFA,5.0,29
gaGhS-nnnjW_i6WwPWH75A,1.0,2
gaGhS-nnnjW_i6WwPWH75A,2.0,1
gaGhS-nnnjW_i6WwPWH75A,3.0,2
gaGhS-nnnjW_i6WwPWH75A,4.0,1
gaGhS-nnnjW_i6WwPWH75A,5.0,1
gaNMpjQxuEUNeLY7UCgMKA,1.0,2
gaNMpjQxuEUNeLY7UCgMKA,2.0,1
gaNMpjQxuEUNeLY7UCgMKA,3.0,4
gaNMpjQxuEUNeLY7UCgMKA,4.0,8
gaNMpjQxuEUNeLY7UCgMKA,5.0,2
gaVbK3SlRnOAWWVyyu3SVA,2.0,4
gaVbK3SlRnOAWWVyyu3SVA,3.0,6
gaVbK3SlRnOAWWVyyu3SVA,4.0,16
gaVbK3SlRnOAWWVyyu3SVA,5.0,26
gazJFJoMqPP_aG76kAWcYw,1.0,1
gazJFJoMqPP_aG76kAWcYw,3.0,2
gazJFJoMqPP_aG76kAWcYw,4.0,2
gazJFJoMqPP_aG76kAWcYw,5.0,3
gbcqFDuHX31jylGxC2cKhA,1.0,7
gbcqFDuHX31jylGxC2cKhA,2.0,6
gbcqFDuHX31jylGxC2cKhA,3.0,6
gbcqFDuHX31jylGxC2cKhA,4.0,18
gbcqFDuHX31jylGxC2cKhA,5.0,14
gbxR91UBgVCrw6E7kfMxog,1.0,29
gbxR91UBgVCrw6E7kfMxog,2.0,25
gbxR91UBgVCrw6E7kfMxog,3.0,22
gbxR91UBgVCrw6E7kfMxog,4.0,51
gbxR91UBgVCrw6E7kfMxog,5.0,69
gc5bZeAOoSvlK-gcJJHahA,1.0,1
gc5bZeAOoSvlK-gcJJHahA,2.0,7
gc5bZeAOoSvlK-gcJJHahA,3.0,5
gc5bZeAOoSvlK-gcJJHahA,4.0,15
gc5bZeAOoSvlK-gcJJHahA,5.0,34
gc78dwGe4EP6resjJHJEbA,1.0,14
gc78dwGe4EP6resjJHJEbA,2.0,5
gc78dwGe4EP6resjJHJEbA,3.0,10
gc78dwGe4EP6resjJHJEbA,4.0,24
gc78dwGe4EP6resjJHJEbA,5.0,40
gc80fMQ5WioX0opKjq7Iig,1.0,6
gc80fMQ5WioX0opKjq7Iig,2.0,7
gc80fMQ5WioX0opKjq7Iig,3.0,4
gc80fMQ5WioX0opKjq7Iig,4.0,18
gc80fMQ5WioX0opKjq7Iig,5.0,57
gc8GFcdG_QZSCNhN2SzBww,1.0,1
gc8GFcdG_QZSCNhN2SzBww,2.0,4
gc8GFcdG_QZSCNhN2SzBww,3.0,2
gc8GFcdG_QZSCNhN2SzBww,4.0,2
gc8GFcdG_QZSCNhN2SzBww,5.0,3
gcGSfX4Yb-LEC8ckEpYVPg,1.0,15
gcGSfX4Yb-LEC8ckEpYVPg,2.0,10
gcGSfX4Yb-LEC8ckEpYVPg,3.0,8
gcGSfX4Yb-LEC8ckEpYVPg,4.0,15
gcGSfX4Yb-LEC8ckEpYVPg,5.0,8
gcNC4k7TZJVX_1YHdIkDNQ,1.0,25
gcNC4k7TZJVX_1YHdIkDNQ,2.0,26
gcNC4k7TZJVX_1YHdIkDNQ,3.0,44
gcNC4k7TZJVX_1YHdIkDNQ,4.0,96
gcNC4k7TZJVX_1YHdIkDNQ,5.0,243
gccBp-vO7G6uiU4_MN8nfw,1.0,12
gccBp-vO7G6uiU4_MN8nfw,2.0,11
gccBp-vO7G6uiU4_MN8nfw,3.0,5
gccBp-vO7G6uiU4_MN8nfw,4.0,6
gccBp-vO7G6uiU4_MN8nfw,5.0,1
gdqFSUw1vOI9lIQyZTYWAQ,1.0,5
gdqFSUw1vOI9lIQyZTYWAQ,2.0,1
gdqFSUw1vOI9lIQyZTYWAQ,3.0,9
gdqFSUw1vOI9lIQyZTYWAQ,4.0,12
gdqFSUw1vOI9lIQyZTYWAQ,5.0,32
geLdDoDJ-HzBJGy3A54Gng,1.0,16
geLdDoDJ-HzBJGy3A54Gng,2.0,10
geLdDoDJ-HzBJGy3A54Gng,3.0,9
geLdDoDJ-HzBJGy3A54Gng,4.0,15
geLdDoDJ-HzBJGy3A54Gng,5.0,40
gek4ySiFtQX53g_AqdONDQ,1.0,5
gek4ySiFtQX53g_AqdONDQ,2.0,4
gek4ySiFtQX53g_AqdONDQ,3.0,7
gek4ySiFtQX53g_AqdONDQ,4.0,6
gek4ySiFtQX53g_AqdONDQ,5.0,10
gfT2mmpv0wMT8uFM-VZqrQ,1.0,2
gfT2mmpv0wMT8uFM-VZqrQ,2.0,2
gfT2mmpv0wMT8uFM-VZqrQ,3.0,4
gfT2mmpv0wMT8uFM-VZqrQ,4.0,3
gfT2mmpv0wMT8uFM-VZqrQ,5.0,8
gfe0ijslocwd7TnSWpDnWA,1.0,2
gfe0ijslocwd7TnSWpDnWA,2.0,1
gh07-uAHqmDZkj_u9rQHZQ,1.0,9
gh07-uAHqmDZkj_u9rQHZQ,2.0,11
gh07-uAHqmDZkj_u9rQHZQ,3.0,12
gh07-uAHqmDZkj_u9rQHZQ,4.0,24
gh07-uAHqmDZkj_u9rQHZQ,5.0,27
ghPeRAr7st98vc2Qsv_T0Q,1.0,10
ghPeRAr7st98vc2Qsv_T0Q,3.0,1
ghPeRAr7st98vc2Qsv_T0Q,4.0,2
ghVWzVyEUW1BA_WBX-P5aQ,1.0,1
ghVWzVyEUW1BA_WBX-P5aQ,2.0,1
ghVWzVyEUW1BA_WBX-P5aQ,3.0,6
ghbY1O8XyLt8mQE0G4l74w,1.0,5
ghbY1O8XyLt8mQE0G4l74w,2.0,1
ghbY1O8XyLt8mQE0G4l74w,3.0,6
ghbY1O8XyLt8mQE0G4l74w,4.0,15
ghbY1O8XyLt8mQE0G4l74w,5.0,33
ghp2PZEqav5y3iildRxGWA,1.0,9
ghp2PZEqav5y3iildRxGWA,3.0,3
ghp2PZEqav5y3iildRxGWA,4.0,3
ghp2PZEqav5y3iildRxGWA,5.0,1
ghpFh6XpH1TYZhjAGdx-xw,1.0,18
ghpFh6XpH1TYZhjAGdx-xw,2.0,17
ghpFh6XpH1TYZhjAGdx-xw,3.0,15
ghpFh6XpH1TYZhjAGdx-xw,4.0,65
ghpFh6XpH1TYZhjAGdx-xw,5.0,130
ghuKomm-gMEG15rcqAJ0ZQ,1.0,3
ghuKomm-gMEG15rcqAJ0ZQ,2.0,1
ghuKomm-gMEG15rcqAJ0ZQ,5.0,2
gi5NJIpne6uDe11yT_Koxg,2.0,3
gi5NJIpne6uDe11yT_Koxg,4.0,2
gi5NJIpne6uDe11yT_Koxg,5.0,1
giCq1MmW-_S2tvNOAHvJcQ,1.0,7
giCq1MmW-_S2tvNOAHvJcQ,2.0,8
giCq1MmW-_S2tvNOAHvJcQ,3.0,7
giCq1MmW-_S2tvNOAHvJcQ,4.0,25
giCq1MmW-_S2tvNOAHvJcQ,5.0,66
giF_C_zJEdggBLG03nQTKQ,1.0,13
giF_C_zJEdggBLG03nQTKQ,2.0,8
giF_C_zJEdggBLG03nQTKQ,3.0,6
giF_C_zJEdggBLG03nQTKQ,4.0,12
giF_C_zJEdggBLG03nQTKQ,5.0,46
gj-JZL21QmG8jdArjZb_TQ,1.0,4
gj-JZL21QmG8jdArjZb_TQ,3.0,1
gjb453dBNIG7VC_NLlMHXw,5.0,3
gkIyPrNGpF4EGqoYWe2KBQ,1.0,18
gkIyPrNGpF4EGqoYWe2KBQ,2.0,3
gkIyPrNGpF4EGqoYWe2KBQ,3.0,4
gkIyPrNGpF4EGqoYWe2KBQ,4.0,3
gkIyPrNGpF4EGqoYWe2KBQ,5.0,6
glKGHkhvbIpSdbhzBUcmoQ,1.0,6
glKGHkhvbIpSdbhzBUcmoQ,2.0,2
glKGHkhvbIpSdbhzBUcmoQ,4.0,1
glqVHSbGv9P7DthFeapgMw,1.0,12
glqVHSbGv9P7DthFeapgMw,2.0,7
glqVHSbGv9P7DthFeapgMw,3.0,4
glqVHSbGv9P7DthFeapgMw,4.0,8
glqVHSbGv9P7DthFeapgMw,5.0,12
gm6GoQXeBgaWdMxT9CJ8rg,1.0,3
gm6GoQXeBgaWdMxT9CJ8rg,4.0,1
gm8-9LPN5nqcxKQrQdZYNQ,5.0,7
gnVN5lzHX4n0Nd9ogoHQNA,1.0,9
gnVN5lzHX4n0Nd9ogoHQNA,2.0,3
gnVN5lzHX4n0Nd9ogoHQNA,3.0,7
gnVN5lzHX4n0Nd9ogoHQNA,4.0,8
gnVN5lzHX4n0Nd9ogoHQNA,5.0,6
go7g1fwoeg4a8JATkGzW0w,1.0,36
go7g1fwoeg4a8JATkGzW0w,2.0,25
go7g1fwoeg4a8JATkGzW0w,3.0,12
go7g1fwoeg4a8JATkGzW0w,4.0,36
go7g1fwoeg4a8JATkGzW0w,5.0,31
gogO5RF4Rqz2THF1ATcCew,1.0,67
gogO5RF4Rqz2THF1ATcCew,2.0,55
gogO5RF4Rqz2THF1ATcCew,3.0,69
gogO5RF4Rqz2THF1ATcCew,4.0,127
gogO5RF4Rqz2THF1ATcCew,5.0,257
goi1r30_CjH9TymbMs9OwQ,1.0,6
goi1r30_CjH9TymbMs9OwQ,2.0,14
goi1r30_CjH9TymbMs9OwQ,3.0,7
goi1r30_CjH9TymbMs9OwQ,4.0,20
goi1r30_CjH9TymbMs9OwQ,5.0,55
gotvSVEaPn_qHasAU33ejg,1.0,12
gotvSVEaPn_qHasAU33ejg,2.0,6
gotvSVEaPn_qHasAU33ejg,3.0,4
gotvSVEaPn_qHasAU33ejg,4.0,27
gotvSVEaPn_qHasAU33ejg,5.0,197
gp9ZESRRNLqWfgJtEzPThA,1.0,55
gp9ZESRRNLqWfgJtEzPThA,2.0,23
gp9ZESRRNLqWfgJtEzPThA,3.0,22
gp9ZESRRNLqWfgJtEzPThA,4.0,31
gp9ZESRRNLqWfgJtEzPThA,5.0,64
gpiRpdG-8ccLlmPet0Vp0g,1.0,32
gpiRpdG-8ccLlmPet0Vp0g,2.0,5
gpiRpdG-8ccLlmPet0Vp0g,3.0,2
gpiRpdG-8ccLlmPet0Vp0g,4.0,1
gpivFNirREOyEAwxVebR5g,1.0,8
gpivFNirREOyEAwxVebR5g,2.0,7
gpivFNirREOyEAwxVebR5g,3.0,6
gpivFNirREOyEAwxVebR5g,4.0,2
gpivFNirREOyEAwxVebR5g,5.0,4
gpjvSxIQZsgaEqmQ8RUqvw,1.0,1
gpjvSxIQZsgaEqmQ8RUqvw,2.0,6
gpjvSxIQZsgaEqmQ8RUqvw,3.0,5
gpjvSxIQZsgaEqmQ8RUqvw,4.0,5
gpjvSxIQZsgaEqmQ8RUqvw,5.0,3
gpyNcwOZhz3FUsjhgU30hQ,1.0,8
gpyNcwOZhz3FUsjhgU30hQ,2.0,3
gpyNcwOZhz3FUsjhgU30hQ,3.0,4
gpyNcwOZhz3FUsjhgU30hQ,4.0,7
gpyNcwOZhz3FUsjhgU30hQ,5.0,26
gqEW_dPfTzMCP8DdLupl-A,1.0,12
gqEW_dPfTzMCP8DdLupl-A,2.0,13
gqEW_dPfTzMCP8DdLupl-A,3.0,28
gqEW_dPfTzMCP8DdLupl-A,4.0,91
gqEW_dPfTzMCP8DdLupl-A,5.0,144
gqGrMnDYEToXOYajBuEvKQ,1.0,15
gqGrMnDYEToXOYajBuEvKQ,2.0,2
gqGrMnDYEToXOYajBuEvKQ,4.0,3
gqGrMnDYEToXOYajBuEvKQ,5.0,2
gqLqGa-N39UJ8TIq7yIBOw,1.0,2
gqLqGa-N39UJ8TIq7yIBOw,4.0,1
gqLqGa-N39UJ8TIq7yIBOw,5.0,14
gqjUOwxbj6wt-2SO5fGRPw,1.0,15
gqjUOwxbj6wt-2SO5fGRPw,2.0,18
gqjUOwxbj6wt-2SO5fGRPw,3.0,14
gqjUOwxbj6wt-2SO5fGRPw,4.0,49
gqjUOwxbj6wt-2SO5fGRPw,5.0,76
gs-8M6IFBLzktClRD7WgLQ,1.0,6
gs-8M6IFBLzktClRD7WgLQ,2.0,1
gs-8M6IFBLzktClRD7WgLQ,4.0,2
gs-8M6IFBLzktClRD7WgLQ,5.0,9
gsGxpk5uhy1XvaUSOrWTug,1.0,29
gsGxpk5uhy1XvaUSOrWTug,2.0,13
gsGxpk5uhy1XvaUSOrWTug,3.0,15
gsGxpk5uhy1XvaUSOrWTug,4.0,27
gsGxpk5uhy1XvaUSOrWTug,5.0,49
gsUmOBq16wksQqLvPB2QMQ,1.0,15
gsUmOBq16wksQqLvPB2QMQ,2.0,12
gsUmOBq16wksQqLvPB2QMQ,3.0,13
gsUmOBq16wksQqLvPB2QMQ,4.0,34
gsUmOBq16wksQqLvPB2QMQ,5.0,55
gsh-kcWxR7JHWxYEDXmS8Q,1.0,6
gsh-kcWxR7JHWxYEDXmS8Q,4.0,2
gsh-kcWxR7JHWxYEDXmS8Q,5.0,7
gso5aisp97oTIWWzoRGUiw,1.0,12
gso5aisp97oTIWWzoRGUiw,2.0,5
gso5aisp97oTIWWzoRGUiw,3.0,2
gso5aisp97oTIWWzoRGUiw,5.0,2
guNknKyJQUBSph216CukYg,1.0,2
guNknKyJQUBSph216CukYg,2.0,1
guNknKyJQUBSph216CukYg,3.0,7
guNknKyJQUBSph216CukYg,4.0,4
guNknKyJQUBSph216CukYg,5.0,5
gugN1sgyheBJ6aKtNcv_gQ,1.0,45
gugN1sgyheBJ6aKtNcv_gQ,2.0,71
gugN1sgyheBJ6aKtNcv_gQ,3.0,92
gugN1sgyheBJ6aKtNcv_gQ,4.0,153
gugN1sgyheBJ6aKtNcv_gQ,5.0,171
gw6aVsdno8U8DEl0F404fg,1.0,12
gw6aVsdno8U8DEl0F404fg,2.0,4
gw6aVsdno8U8DEl0F404fg,3.0,4
gw6aVsdno8U8DEl0F404fg,4.0,5
gw6aVsdno8U8DEl0F404fg,5.0,6
gwM0ykDKKpKgKzwtU5djqg,1.0,12
gwM0ykDKKpKgKzwtU5djqg,2.0,6
gwM0ykDKKpKgKzwtU5djqg,3.0,2
gwM0ykDKKpKgKzwtU5djqg,4.0,2
gwM0ykDKKpKgKzwtU5djqg,5.0,3
gw_FwWL0zv-HLxQvnDI3Vg,1.0,10
gw_FwWL0zv-HLxQvnDI3Vg,2.0,8
gw_FwWL0zv-HLxQvnDI3Vg,3.0,3
gw_FwWL0zv-HLxQvnDI3Vg,4.0,9
gw_FwWL0zv-HLxQvnDI3Vg,5.0,5
gxDwdsB-Lgmfq05F0lefJA,4.0,2
gxDwdsB-Lgmfq05F0lefJA,5.0,1
gxEkxkqQrrK62DJnXxXDLg,1.0,29
gxEkxkqQrrK62DJnXxXDLg,2.0,29
gxEkxkqQrrK62DJnXxXDLg,3.0,50
gxEkxkqQrrK62DJnXxXDLg,4.0,81
gxEkxkqQrrK62DJnXxXDLg,5.0,65
gxRHcGs9usejqTGrM5_AiQ,1.0,1
gxRHcGs9usejqTGrM5_AiQ,5.0,7
gyd70g-KwWuo0ogdatiabA,1.0,2
gyd70g-KwWuo0ogdatiabA,3.0,4
gyd70g-KwWuo0ogdatiabA,4.0,1
gyd70g-KwWuo0ogdatiabA,5.0,3
h-Oq86DZfZad9kKXe8m7Lg,1.0,14
h-Oq86DZfZad9kKXe8m7Lg,2.0,20
h-Oq86DZfZad9kKXe8m7Lg,3.0,37
h-Oq86DZfZad9kKXe8m7Lg,4.0,67
h-Oq86DZfZad9kKXe8m7Lg,5.0,126
h-bBnFFTZ2cNiuBMFu2UaQ,1.0,11
h-bBnFFTZ2cNiuBMFu2UaQ,2.0,7
h-bBnFFTZ2cNiuBMFu2UaQ,3.0,18
h-bBnFFTZ2cNiuBMFu2UaQ,4.0,48
h-bBnFFTZ2cNiuBMFu2UaQ,5.0,267
h-psPOmlY0mCOflb3S3rdQ,1.0,42
h-psPOmlY0mCOflb3S3rdQ,2.0,17
